schema_name,table_name,column_name,ordinal_position,column_default,is_nullable,data_type,character_maximum_length,numeric_precision,numeric_scale,constraint_type,constraint_name,constraint_column,foreign_table_schema,foreign_table,foreign_column,column_description
auth,audit_log_entries,instance_id,1,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
auth,audit_log_entries,id,2,null,NO,uuid,null,null,null,PRIMARY KEY,audit_log_entries_pkey,id,null,null,null,null
auth,audit_log_entries,payload,3,null,YES,json,null,null,null,null,null,null,null,null,null,null
auth,audit_log_entries,created_at,4,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,audit_log_entries,ip_address,5,''::character varying,NO,character varying,64,null,null,null,null,null,null,null,null,null
auth,flow_state,id,1,null,NO,uuid,null,null,null,PRIMARY KEY,flow_state_pkey,id,null,null,null,null
auth,flow_state,user_id,2,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
auth,flow_state,auth_code,3,null,NO,text,null,null,null,null,null,null,null,null,null,null
auth,flow_state,code_challenge_method,4,null,NO,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
auth,flow_state,code_challenge,5,null,NO,text,null,null,null,null,null,null,null,null,null,null
auth,flow_state,provider_type,6,null,NO,text,null,null,null,null,null,null,null,null,null,null
auth,flow_state,provider_access_token,7,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,flow_state,provider_refresh_token,8,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,flow_state,created_at,9,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,flow_state,updated_at,10,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,flow_state,authentication_method,11,null,NO,text,null,null,null,null,null,null,null,null,null,null
auth,flow_state,auth_code_issued_at,12,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,identities,provider_id,1,null,NO,text,null,null,null,UNIQUE,identities_provider_id_provider_unique,provider_id,null,null,null,null
auth,identities,user_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,identities_user_id_fkey,user_id,null,null,null,null
auth,identities,identity_data,3,null,NO,jsonb,null,null,null,null,null,null,null,null,null,null
auth,identities,provider,4,null,NO,text,null,null,null,UNIQUE,identities_provider_id_provider_unique,provider,null,null,null,null
auth,identities,last_sign_in_at,5,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,identities,created_at,6,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,identities,updated_at,7,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,identities,email,8,null,YES,text,null,null,null,null,null,null,null,null,null,Auth: Email is a generated column that references the optional email property in the identity_data
auth,identities,id,9,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,identities_pkey,id,null,null,null,null
auth,instances,id,1,null,NO,uuid,null,null,null,PRIMARY KEY,instances_pkey,id,null,null,null,null
auth,instances,uuid,2,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
auth,instances,raw_base_config,3,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,instances,created_at,4,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,instances,updated_at,5,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,mfa_amr_claims,session_id,1,null,NO,uuid,null,null,null,FOREIGN KEY,mfa_amr_claims_session_id_fkey,session_id,null,null,null,null
auth,mfa_amr_claims,session_id,1,null,NO,uuid,null,null,null,UNIQUE,mfa_amr_claims_session_id_authentication_method_pkey,session_id,null,null,null,null
auth,mfa_amr_claims,created_at,2,null,NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,mfa_amr_claims,updated_at,3,null,NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,mfa_amr_claims,authentication_method,4,null,NO,text,null,null,null,UNIQUE,mfa_amr_claims_session_id_authentication_method_pkey,authentication_method,null,null,null,null
auth,mfa_amr_claims,id,5,null,NO,uuid,null,null,null,PRIMARY KEY,amr_id_pk,id,null,null,null,null
auth,mfa_challenges,id,1,null,NO,uuid,null,null,null,PRIMARY KEY,mfa_challenges_pkey,id,null,null,null,null
auth,mfa_challenges,factor_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,mfa_challenges_auth_factor_id_fkey,factor_id,null,null,null,null
auth,mfa_challenges,created_at,3,null,NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,mfa_challenges,verified_at,4,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,mfa_challenges,ip_address,5,null,NO,inet,null,null,null,null,null,null,null,null,null,null
auth,mfa_challenges,otp_code,6,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,mfa_challenges,web_authn_session_data,7,null,YES,jsonb,null,null,null,null,null,null,null,null,null,null
auth,mfa_factors,id,1,null,NO,uuid,null,null,null,PRIMARY KEY,mfa_factors_pkey,id,null,null,null,null
auth,mfa_factors,user_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,mfa_factors_user_id_fkey,user_id,null,null,null,null
auth,mfa_factors,friendly_name,3,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,mfa_factors,factor_type,4,null,NO,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
auth,mfa_factors,status,5,null,NO,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
auth,mfa_factors,created_at,6,null,NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,mfa_factors,updated_at,7,null,NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,mfa_factors,secret,8,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,mfa_factors,phone,9,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,mfa_factors,last_challenged_at,10,null,YES,timestamp with time zone,null,null,null,UNIQUE,mfa_factors_last_challenged_at_key,last_challenged_at,null,null,null,null
auth,mfa_factors,web_authn_credential,11,null,YES,jsonb,null,null,null,null,null,null,null,null,null,null
auth,mfa_factors,web_authn_aaguid,12,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
auth,oauth_authorizations,id,1,null,NO,uuid,null,null,null,PRIMARY KEY,oauth_authorizations_pkey,id,null,null,null,null
auth,oauth_authorizations,authorization_id,2,null,NO,text,null,null,null,UNIQUE,oauth_authorizations_authorization_id_key,authorization_id,null,null,null,null
auth,oauth_authorizations,client_id,3,null,NO,uuid,null,null,null,FOREIGN KEY,oauth_authorizations_client_id_fkey,client_id,null,null,null,null
auth,oauth_authorizations,user_id,4,null,YES,uuid,null,null,null,FOREIGN KEY,oauth_authorizations_user_id_fkey,user_id,null,null,null,null
auth,oauth_authorizations,redirect_uri,5,null,NO,text,null,null,null,null,null,null,null,null,null,null
auth,oauth_authorizations,scope,6,null,NO,text,null,null,null,null,null,null,null,null,null,null
auth,oauth_authorizations,state,7,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,oauth_authorizations,resource,8,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,oauth_authorizations,code_challenge,9,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,oauth_authorizations,code_challenge_method,10,null,YES,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
auth,oauth_authorizations,response_type,11,'code'::auth.oauth_response_type,NO,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
auth,oauth_authorizations,status,12,'pending'::auth.oauth_authorization_status,NO,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
auth,oauth_authorizations,authorization_code,13,null,YES,text,null,null,null,UNIQUE,oauth_authorizations_authorization_code_key,authorization_code,null,null,null,null
auth,oauth_authorizations,created_at,14,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,oauth_authorizations,expires_at,15,(now() + '00:03:00'::interval),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,oauth_authorizations,approved_at,16,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,oauth_clients,id,1,null,NO,uuid,null,null,null,PRIMARY KEY,oauth_clients_pkey,id,null,null,null,null
auth,oauth_clients,client_secret_hash,3,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,oauth_clients,registration_type,4,null,NO,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
auth,oauth_clients,redirect_uris,5,null,NO,text,null,null,null,null,null,null,null,null,null,null
auth,oauth_clients,grant_types,6,null,NO,text,null,null,null,null,null,null,null,null,null,null
auth,oauth_clients,client_name,7,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,oauth_clients,client_uri,8,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,oauth_clients,logo_uri,9,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,oauth_clients,created_at,10,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,oauth_clients,updated_at,11,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,oauth_clients,deleted_at,12,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,oauth_clients,client_type,13,'confidential'::auth.oauth_client_type,NO,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
auth,oauth_consents,id,1,null,NO,uuid,null,null,null,PRIMARY KEY,oauth_consents_pkey,id,null,null,null,null
auth,oauth_consents,user_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,oauth_consents_user_id_fkey,user_id,null,null,null,null
auth,oauth_consents,user_id,2,null,NO,uuid,null,null,null,UNIQUE,oauth_consents_user_client_unique,user_id,null,null,null,null
auth,oauth_consents,client_id,3,null,NO,uuid,null,null,null,FOREIGN KEY,oauth_consents_client_id_fkey,client_id,null,null,null,null
auth,oauth_consents,client_id,3,null,NO,uuid,null,null,null,UNIQUE,oauth_consents_user_client_unique,client_id,null,null,null,null
auth,oauth_consents,scopes,4,null,NO,text,null,null,null,null,null,null,null,null,null,null
auth,oauth_consents,granted_at,5,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,oauth_consents,revoked_at,6,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,one_time_tokens,id,1,null,NO,uuid,null,null,null,PRIMARY KEY,one_time_tokens_pkey,id,null,null,null,null
auth,one_time_tokens,user_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,one_time_tokens_user_id_fkey,user_id,null,null,null,null
auth,one_time_tokens,token_type,3,null,NO,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
auth,one_time_tokens,token_hash,4,null,NO,text,null,null,null,null,null,null,null,null,null,null
auth,one_time_tokens,relates_to,5,null,NO,text,null,null,null,null,null,null,null,null,null,null
auth,one_time_tokens,created_at,6,now(),NO,timestamp without time zone,null,null,null,null,null,null,null,null,null,null
auth,one_time_tokens,updated_at,7,now(),NO,timestamp without time zone,null,null,null,null,null,null,null,null,null,null
auth,refresh_tokens,instance_id,1,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
auth,refresh_tokens,id,2,nextval('auth.refresh_tokens_id_seq'::regclass),NO,bigint,null,64,0,PRIMARY KEY,refresh_tokens_pkey,id,null,null,null,null
auth,refresh_tokens,token,3,null,YES,character varying,255,null,null,UNIQUE,refresh_tokens_token_unique,token,null,null,null,null
auth,refresh_tokens,user_id,4,null,YES,character varying,255,null,null,null,null,null,null,null,null,null
auth,refresh_tokens,revoked,5,null,YES,boolean,null,null,null,null,null,null,null,null,null,null
auth,refresh_tokens,created_at,6,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,refresh_tokens,updated_at,7,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,refresh_tokens,parent,8,null,YES,character varying,255,null,null,null,null,null,null,null,null,null
auth,refresh_tokens,session_id,9,null,YES,uuid,null,null,null,FOREIGN KEY,refresh_tokens_session_id_fkey,session_id,null,null,null,null
auth,saml_providers,id,1,null,NO,uuid,null,null,null,PRIMARY KEY,saml_providers_pkey,id,null,null,null,null
auth,saml_providers,sso_provider_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,saml_providers_sso_provider_id_fkey,sso_provider_id,null,null,null,null
auth,saml_providers,entity_id,3,null,NO,text,null,null,null,UNIQUE,saml_providers_entity_id_key,entity_id,null,null,null,null
auth,saml_providers,metadata_xml,4,null,NO,text,null,null,null,null,null,null,null,null,null,null
auth,saml_providers,metadata_url,5,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,saml_providers,attribute_mapping,6,null,YES,jsonb,null,null,null,null,null,null,null,null,null,null
auth,saml_providers,created_at,7,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,saml_providers,updated_at,8,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,saml_providers,name_id_format,9,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,saml_relay_states,id,1,null,NO,uuid,null,null,null,PRIMARY KEY,saml_relay_states_pkey,id,null,null,null,null
auth,saml_relay_states,sso_provider_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,saml_relay_states_sso_provider_id_fkey,sso_provider_id,null,null,null,null
auth,saml_relay_states,request_id,3,null,NO,text,null,null,null,null,null,null,null,null,null,null
auth,saml_relay_states,for_email,4,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,saml_relay_states,redirect_to,5,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,saml_relay_states,created_at,7,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,saml_relay_states,updated_at,8,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,saml_relay_states,flow_state_id,9,null,YES,uuid,null,null,null,FOREIGN KEY,saml_relay_states_flow_state_id_fkey,flow_state_id,null,null,null,null
auth,schema_migrations,version,1,null,NO,character varying,255,null,null,null,schema_migrations_pkey,version,null,null,null,null
auth,sessions,id,1,null,NO,uuid,null,null,null,PRIMARY KEY,sessions_pkey,id,null,null,null,null
auth,sessions,user_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,sessions_user_id_fkey,user_id,null,null,null,null
auth,sessions,created_at,3,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,sessions,updated_at,4,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,sessions,factor_id,5,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
auth,sessions,aal,6,null,YES,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
auth,sessions,not_after,7,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,Auth: Not after is a nullable column that contains a timestamp after which the session should be regarded as expired.
auth,sessions,refreshed_at,8,null,YES,timestamp without time zone,null,null,null,null,null,null,null,null,null,null
auth,sessions,user_agent,9,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,sessions,ip,10,null,YES,inet,null,null,null,null,null,null,null,null,null,null
auth,sessions,tag,11,null,YES,text,null,null,null,null,null,null,null,null,null,null
auth,sessions,oauth_client_id,12,null,YES,uuid,null,null,null,FOREIGN KEY,sessions_oauth_client_id_fkey,oauth_client_id,null,null,null,null
auth,sso_domains,id,1,null,NO,uuid,null,null,null,PRIMARY KEY,sso_domains_pkey,id,null,null,null,null
auth,sso_domains,sso_provider_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,sso_domains_sso_provider_id_fkey,sso_provider_id,null,null,null,null
auth,sso_domains,domain,3,null,NO,text,null,null,null,null,null,null,null,null,null,null
auth,sso_domains,created_at,4,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,sso_domains,updated_at,5,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,sso_providers,id,1,null,NO,uuid,null,null,null,PRIMARY KEY,sso_providers_pkey,id,null,null,null,null
auth,sso_providers,resource_id,2,null,YES,text,null,null,null,null,null,null,null,null,null,"Auth: Uniquely identifies a SSO provider according to a user-chosen resource ID (case insensitive), useful in infrastructure as code."
auth,sso_providers,created_at,3,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,sso_providers,updated_at,4,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,sso_providers,disabled,5,null,YES,boolean,null,null,null,null,null,null,null,null,null,null
auth,users,instance_id,1,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
auth,users,id,2,null,NO,uuid,null,null,null,PRIMARY KEY,users_pkey,id,null,null,null,null
auth,users,aud,3,null,YES,character varying,255,null,null,null,null,null,null,null,null,null
auth,users,role,4,null,YES,character varying,255,null,null,null,null,null,null,null,null,null
auth,users,email,5,null,YES,character varying,255,null,null,null,null,null,null,null,null,null
auth,users,encrypted_password,6,null,YES,character varying,255,null,null,null,null,null,null,null,null,null
auth,users,email_confirmed_at,7,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,users,invited_at,8,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,users,confirmation_token,9,null,YES,character varying,255,null,null,null,null,null,null,null,null,null
auth,users,confirmation_sent_at,10,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,users,recovery_token,11,null,YES,character varying,255,null,null,null,null,null,null,null,null,null
auth,users,recovery_sent_at,12,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,users,email_change_token_new,13,null,YES,character varying,255,null,null,null,null,null,null,null,null,null
auth,users,email_change,14,null,YES,character varying,255,null,null,null,null,null,null,null,null,null
auth,users,email_change_sent_at,15,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,users,last_sign_in_at,16,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,users,raw_app_meta_data,17,null,YES,jsonb,null,null,null,null,null,null,null,null,null,null
auth,users,raw_user_meta_data,18,null,YES,jsonb,null,null,null,null,null,null,null,null,null,null
auth,users,is_super_admin,19,null,YES,boolean,null,null,null,null,null,null,null,null,null,null
auth,users,created_at,20,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,users,updated_at,21,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,users,phone,22,NULL::character varying,YES,text,null,null,null,UNIQUE,users_phone_key,phone,null,null,null,null
auth,users,phone_confirmed_at,23,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,users,phone_change,24,''::character varying,YES,text,null,null,null,null,null,null,null,null,null,null
auth,users,phone_change_token,25,''::character varying,YES,character varying,255,null,null,null,null,null,null,null,null,null
auth,users,phone_change_sent_at,26,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,users,confirmed_at,27,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,users,email_change_token_current,28,''::character varying,YES,character varying,255,null,null,null,null,null,null,null,null,null
auth,users,email_change_confirm_status,29,0,YES,smallint,null,16,0,null,null,null,null,null,null,null
auth,users,banned_until,30,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,users,reauthentication_token,31,''::character varying,YES,character varying,255,null,null,null,null,null,null,null,null,null
auth,users,reauthentication_sent_at,32,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,users,is_sso_user,33,false,NO,boolean,null,null,null,null,null,null,null,null,null,Auth: Set this column to true when the account comes from SSO. These accounts can have duplicate emails.
auth,users,deleted_at,34,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
auth,users,is_anonymous,35,false,NO,boolean,null,null,null,null,null,null,null,null,null,null
cp,api_key_logs,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,api_key_logs_pkey,id,cp,api_key_logs,id,null
cp,api_key_logs,key_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,api_key_logs_key_id_fkey,key_id,cp,api_keys,id,null
cp,api_key_logs,tenant_id,3,null,NO,uuid,null,null,null,FOREIGN KEY,api_key_logs_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,api_key_logs,route,4,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,api_key_logs,country_from,5,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,api_key_logs,country_to,6,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,api_key_logs,purpose,7,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,api_key_logs,duration,8,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,api_key_logs,status,9,null,NO,smallint,null,16,0,null,null,null,null,null,null,null
cp,api_key_logs,elapsed_ms,10,null,YES,integer,null,32,0,null,null,null,null,null,null,null
cp,api_key_logs,created_at,11,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,api_keys,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,api_keys_pkey,id,cp,api_keys,id,null
cp,api_keys,tenant_id,2,null,NO,uuid,null,null,null,UNIQUE,api_keys_tenant_id_name_key,tenant_id,cp,api_keys,tenant_id,null
cp,api_keys,tenant_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,api_keys_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,api_keys,tenant_id,2,null,NO,uuid,null,null,null,UNIQUE,api_keys_tenant_id_name_key,tenant_id,cp,api_keys,name,null
cp,api_keys,name,3,null,NO,text,null,null,null,UNIQUE,api_keys_tenant_id_name_key,name,cp,api_keys,name,null
cp,api_keys,name,3,null,NO,text,null,null,null,UNIQUE,api_keys_tenant_id_name_key,name,cp,api_keys,tenant_id,null
cp,api_keys,hash,4,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,api_keys,last4,5,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,api_keys,scope,6,ARRAY[]::text[],NO,ARRAY,null,null,null,null,null,null,null,null,null,null
cp,api_keys,expires_at,7,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,api_keys,created_at,8,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,api_keys,key_hash,9,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,billing_events,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,billing_events_pkey,id,cp,billing_events,id,null
cp,billing_events,tenant_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,billing_events_tenant_fkey,tenant_id,cp,tenants,id,null
cp,billing_events,tenant_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,billing_events_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,billing_events,period_start,3,null,NO,date,null,null,null,null,null,null,null,null,null,null
cp,billing_events,period_end,4,null,NO,date,null,null,null,null,null,null,null,null,null,null
cp,billing_events,amount_cents,5,0,NO,integer,null,32,0,null,null,null,null,null,null,null
cp,billing_events,currency,6,'BRL'::text,NO,text,null,null,null,null,null,null,null,null,null,null
cp,billing_events,status,7,'open'::text,NO,text,null,null,null,null,null,null,null,null,null,null
cp,billing_events,items,8,'[]'::jsonb,NO,jsonb,null,null,null,null,null,null,null,null,null,null
cp,billing_events,created_at,9,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,billing_events,updated_at,10,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,contacts,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,contacts_pkey,id,cp,contacts,id,null
cp,contacts,tenant_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,contacts_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,contacts,name,3,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,contacts,email,4,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,contacts,phone,5,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,contacts,role,6,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,contacts,is_primary,7,false,YES,boolean,null,null,null,null,null,null,null,null,null,null
cp,contacts,created_at,8,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,control_plane_config,id,1,1,NO,bigint,null,64,0,PRIMARY KEY,control_plane_config_pkey,id,cp,control_plane_config,id,null
cp,control_plane_config,created_at,2,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,control_plane_config,updated_at,3,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,control_plane_config,limites,4,"'{""max_leads_por_tenant"": 100, ""max_usuarios_por_tenant"": 5, ""max_requisicoes_api_por_dia"": 1000, ""max_armazenamento_por_tenant"": 1024}'::jsonb",NO,jsonb,null,null,null,null,null,null,null,null,null,null
cp,control_plane_config,instancia,5,"'{""modo_manutencao"": false, ""versao_atual_api"": ""1.0.0"", ""versao_minima_cli"": ""1.0.0"", ""dominios_permitidos"": []}'::jsonb",NO,jsonb,null,null,null,null,null,null,null,null,null,null
cp,control_plane_config,servicos,6,"'{""oauth_habilitado"": false, ""convites_habilitados"": true, ""api_publica_habilitada"": true, ""registro_publico_habilitado"": true}'::jsonb",NO,jsonb,null,null,null,null,null,null,null,null,null,null
cp,control_plane_user_activities,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,control_plane_user_activities_pkey,id,cp,control_plane_user_activities,id,null
cp,control_plane_user_activities,user_id,2,null,YES,uuid,null,null,null,FOREIGN KEY,control_plane_user_activities_user_id_fkey,user_id,cp,control_plane_users,id,null
cp,control_plane_user_activities,tenant_id,3,null,YES,uuid,null,null,null,FOREIGN KEY,control_plane_user_activities_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,control_plane_user_activities,tipo,4,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,control_plane_user_activities,descricao,5,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,control_plane_user_activities,ip_address,6,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,control_plane_user_activities,metadata,7,'{}'::jsonb,YES,jsonb,null,null,null,null,null,null,null,null,null,null
cp,control_plane_user_activities,created_at,8,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,control_plane_users,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,control_plane_users_pkey,id,cp,control_plane_users,id,null
cp,control_plane_users,auth_id,2,null,YES,uuid,null,null,null,UNIQUE,unique_user_per_tenant,auth_id,cp,control_plane_users,tenant_id,null
cp,control_plane_users,auth_id,2,null,YES,uuid,null,null,null,UNIQUE,unique_user_per_tenant,auth_id,cp,control_plane_users,auth_id,null
cp,control_plane_users,auth_id,2,null,YES,uuid,null,null,null,FOREIGN KEY,control_plane_users_auth_id_fkey,auth_id,null,null,null,null
cp,control_plane_users,tenant_id,3,null,YES,uuid,null,null,null,UNIQUE,unique_user_per_tenant,tenant_id,cp,control_plane_users,auth_id,null
cp,control_plane_users,tenant_id,3,null,YES,uuid,null,null,null,FOREIGN KEY,control_plane_users_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,control_plane_users,tenant_id,3,null,YES,uuid,null,null,null,UNIQUE,unique_user_per_tenant,tenant_id,cp,control_plane_users,tenant_id,null
cp,control_plane_users,email,4,null,NO,text,null,null,null,UNIQUE,control_plane_users_email_key,email,cp,control_plane_users,email,null
cp,control_plane_users,nome,5,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,control_plane_users,role,6,'readonly'::text,NO,text,null,null,null,null,null,null,null,null,null,null
cp,control_plane_users,status,7,'pendente'::text,NO,text,null,null,null,null,null,null,null,null,null,null
cp,control_plane_users,two_factor_enabled,8,false,NO,boolean,null,null,null,null,null,null,null,null,null,null
cp,control_plane_users,permissoes,9,'{}'::jsonb[],YES,ARRAY,null,null,null,null,null,null,null,null,null,null
cp,control_plane_users,metadata,10,'{}'::jsonb,YES,jsonb,null,null,null,null,null,null,null,null,null,null
cp,control_plane_users,avatar_url,11,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,control_plane_users,ultimo_acesso,12,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
